,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,text,expanded_urls,rating_10_scale,dog_name,dog_stage,user_source,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
662,671542985629241344,nan,nan,2015-12-01 04:14:59,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",https://twitter.com/dog_rates/status/671542985629241344/photo/1,10.0,JD,None,Twitter for iPhone,1140,604,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,1.0,Shetland sheepdog,0.980339,True,Shetland sheepdog,0.006693000000000001,True,Shetland sheepdog,0.00615701,True
663,671544874165002241,nan,nan,2015-12-01 04:22:29,Interesting dog here. Very large. Purple. Manifests rainbows. Perfect teeth. No ears. Surprisingly knowledgable 6/10 https://t.co/QVaEMsB9tS,https://twitter.com/dog_rates/status/671544874165002241/photo/1,6.0,NaN,None,Twitter for iPhone,2086,1126,,,,,,,,,,,
664,671547767500775424,nan,nan,2015-12-01 04:33:59,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 https://t.co/f99MV0htAV,"https://twitter.com/dog_rates/status/671547767500775424/photo/1,https://twitter.com/dog_rates/status/671547767500775424/photo/1",10.0,Marley,None,Twitter for iPhone,1419,637,,,,,,,,,,,
665,671550332464455680,671544874165002240,4196983835,2015-12-01 04:44:10,After 22 minutes of careful deliberation this dog is being demoted to a 1/10. The longer you look at him the more terrifying he becomes,,1.0,NaN,None,Twitter for iPhone,952,223,,,,,,,,,,,
666,671561002136281088,nan,nan,2015-12-01 05:26:34,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,https://twitter.com/dog_rates/status/671561002136281088/photo/1,13.0,NaN,None,Twitter for iPhone,13470,7757,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,1.0,Gordon setter,0.4693729999999999,True,Gordon setter,0.270893,True,Gordon setter,0.15323299999999998,True
667,671729906628341761,671561002136281088,4196983835,2015-12-01 16:37:44,I'm just going to leave this one here as well. 13/10 https://t.co/DaD5SyajWt,https://twitter.com/dog_rates/status/671729906628341761/photo/1,13.0,NaN,None,Twitter for iPhone,8946,4678,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,1.0,Kuvasz,0.431469,True,Kuvasz,0.117122,True,Kuvasz,0.09006660000000001,False
668,671735591348891648,nan,nan,2015-12-01 17:00:19,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,"https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1,https://twitter.com/dog_rates/status/671735591348891648/photo/1",11.0,Oscar,None,Twitter for iPhone,1507,801,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,2.0,Stone wall,0.271121,False,Stone wall,0.06307819999999999,True,Stone wall,0.0482259,False
669,671743150407421952,nan,nan,2015-12-01 17:30:22,This is a Tuscaloosa Alcatraz named Jacob (Yacōb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,https://twitter.com/dog_rates/status/671743150407421952/photo/1,11.0,Jacob,None,Twitter for iPhone,769,242,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,1.0,Toy poodle,0.4194270000000001,True,Toy poodle,0.237067,True,Toy poodle,0.104193,False
670,671744970634719232,nan,nan,2015-12-01 17:37:36,Very fit horned dog here. Looks powerful. Not phased by wind. Great beard. Big enough to ride? 6/10 would cuddle https://t.co/wwwYO9C9kl,https://twitter.com/dog_rates/status/671744970634719232/photo/1,6.0,NaN,None,Twitter for iPhone,1399,825,,,,,,,,,,,
671,671763349865160704,nan,nan,2015-12-01 18:50:38,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,https://twitter.com/dog_rates/status/671763349865160704/photo/1,9.0,Mark,None,Twitter for iPhone,1752,981,,,,,,,,,,,
672,671768281401958400,nan,nan,2015-12-01 19:10:13,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,"https://twitter.com/dog_rates/status/671768281401958400/photo/1,https://twitter.com/dog_rates/status/671768281401958400/photo/1",10.0,NaN,None,Twitter for iPhone,1240,560,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,2.0,Chihuahua,0.500373,True,Chihuahua,0.112796,True,Chihuahua,0.0628927,True
673,671789708968640512,nan,nan,2015-12-01 20:35:22,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,https://twitter.com/dog_rates/status/671789708968640512/photo/1,13.0,NaN,None,Twitter for iPhone,7391,3733,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,1.0,Dalmatian,0.114259,True,Dalmatian,0.0622752,False,Dalmatian,0.049700199999999986,False
674,671855973984772097,nan,nan,2015-12-02 00:58:41,Remarkable dog here. Walks on back legs really well. Looks extra soft. 8/10 would cuddle with https://t.co/gpWLdbposg,https://twitter.com/dog_rates/status/671855973984772097/photo/1,8.0,NaN,None,Twitter for iPhone,955,489,,,,,,,,,,,
675,671866342182637568,nan,nan,2015-12-02 01:39:53,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,https://twitter.com/dog_rates/status/671866342182637568/photo/1,10.0,Dylan,None,Twitter for iPhone,1170,536,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,1.0,Labrador retriever,0.8756139999999999,True,Labrador retriever,0.0321822,True,Labrador retriever,0.017232499999999998,True
676,671874878652489728,nan,nan,2015-12-02 02:13:48,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel https://t.co/3J7wkwW4FG,"https://twitter.com/dog_rates/status/671874878652489728/photo/1,https://twitter.com/dog_rates/status/671874878652489728/photo/1",10.0,Mia,None,Twitter for iPhone,1304,590,,,,,,,,,,,
677,671357843010908160,nan,nan,2015-11-30 15:59:17,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,"https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1",9.0,NaN,None,Twitter for iPhone,418,156,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,1.0,Italian greyhound,0.831757,True,Italian greyhound,0.043305800000000005,True,Italian greyhound,0.036773,True
678,671879137494245376,nan,nan,2015-12-02 02:30:43,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad https://t.co/vPXKSaNsbE,https://twitter.com/dog_rates/status/671879137494245376/photo/1,5.0,Brad,None,Twitter for iPhone,1476,736,,,,,,,,,,,
679,671355857343524864,nan,nan,2015-11-30 15:51:24,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,https://twitter.com/dog_rates/status/671355857343524864/photo/1,10.0,Lou,None,Twitter for iPhone,497,119,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,1.0,Miniature poodle,0.313811,True,Miniature poodle,0.16558499999999998,True,Miniature poodle,0.0560941,True
680,671186162933985280,nan,nan,2015-11-30 04:37:05,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,https://twitter.com/dog_rates/status/671186162933985280/photo/1,10.0,Sparky,None,Twitter for iPhone,771,232,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,1.0,Chihuahua,0.319106,True,Chihuahua,0.16913399999999998,True,Chihuahua,0.125815,True
681,670792680469889025,nan,nan,2015-11-29 02:33:32,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,https://twitter.com/dog_rates/status/670792680469889025/photo/1,7.0,Antony,None,Twitter for iPhone,869,294,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,1.0,Brown bear,0.882426,False,Brown bear,0.031355,True,Brown bear,0.025743400000000003,True
682,670797304698376195,nan,nan,2015-11-29 02:51:54,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,https://twitter.com/dog_rates/status/670797304698376195/photo/1,11.0,Trigger,None,Twitter for iPhone,759,254,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,1.0,Pembroke,0.472197,True,Pembroke,0.090938,True,Pembroke,0.06436599999999999,True
683,670803562457407488,nan,nan,2015-11-29 03:16:46,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,https://twitter.com/dog_rates/status/670803562457407488/photo/1,10.0,NaN,None,Twitter for iPhone,353,93,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,1.0,Basenji,0.34410100000000005,True,Basenji,0.210282,True,Basenji,0.196279,True
684,670804601705242624,nan,nan,2015-11-29 03:20:54,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,https://twitter.com/dog_rates/status/670804601705242624/photo/1,10.0,Mason,None,Twitter for iPhone,2059,1009,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1.0,Pomeranian,0.86856,True,Pomeranian,0.0901292,True,Pomeranian,0.0217221,True
685,670807719151067136,nan,nan,2015-11-29 03:33:17,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g","https://twitter.com/dog_rates/status/670807719151067136/photo/1,https://twitter.com/dog_rates/status/670807719151067136/photo/1,https://twitter.com/dog_rates/status/670807719151067136/photo/1",11.0,Andy,None,Twitter for iPhone,1199,525,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1.0,Old english sheepdog,0.958035,True,Old english sheepdog,0.0138922,True,Old english sheepdog,0.00460114,True
686,670811965569282048,nan,nan,2015-11-29 03:50:10,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,https://twitter.com/dog_rates/status/670811965569282048/photo/1,10.0,Maggie,None,Twitter for iPhone,1178,289,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,1.0,Basset,0.99409,True,Basset,0.00397268,True,Basset,0.00140619,True
687,670815497391357952,nan,nan,2015-11-29 04:04:12,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,https://twitter.com/dog_rates/status/670815497391357952/photo/1,10.0,Sage,None,Twitter for iPhone,3330,1663,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,1.0,American staffordshire terrier,0.919714,True,American staffordshire terrier,0.0734302,True,American staffordshire terrier,0.000905679,True
688,670822709593571328,nan,nan,2015-11-29 04:32:51,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,https://twitter.com/dog_rates/status/670822709593571328/photo/1,10.0,NaN,None,Twitter for iPhone,635,104,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,1.0,Web site,0.993887,False,Web site,0.00125152,True,Web site,0.000598751,False
689,670823764196741120,nan,nan,2015-11-29 04:37:03,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,https://twitter.com/dog_rates/status/670823764196741120/photo/1,12.0,Remington,None,Twitter for iPhone,809,203,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,1.0,Labrador retriever,0.947453,True,Labrador retriever,0.017000599999999998,True,Labrador retriever,0.0154321,True
690,670826280409919488,nan,nan,2015-11-29 04:47:03,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 https://t.co/XOPXCSXiUT",https://twitter.com/dog_rates/status/670826280409919488/photo/1,2.0,NaN,None,Twitter for iPhone,5827,4373,,,,,,,,,,,
691,670832455012716544,nan,nan,2015-11-29 05:11:35,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,https://twitter.com/dog_rates/status/670832455012716544/photo/1,10.0,Amy,None,Twitter for iPhone,764,237,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,1.0,Malinois,0.31760700000000003,True,Malinois,0.274901,True,Malinois,0.114643,False
692,670833812859932673,nan,nan,2015-11-29 05:16:59,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,https://twitter.com/dog_rates/status/670833812859932673/photo/1,7.0,Jett,None,Twitter for iPhone,465,133,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,1.0,Pekinese,0.609853,True,Pekinese,0.265442,False,Pekinese,0.027460400000000003,True
693,670838202509447168,nan,nan,2015-11-29 05:34:25,Pink dogs here. Unreasonably long necks. Left guy has only 1 leg. Quite nimble. Don't bark tho 4/10s would still pet https://t.co/QY5uvMmmQk,https://twitter.com/dog_rates/status/670838202509447168/photo/1,4.0,NaN,None,Twitter for iPhone,1165,743,,,,,,,,,,,
694,670840546554966016,nan,nan,2015-11-29 05:43:44,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,https://twitter.com/dog_rates/status/670840546554966016/photo/1,10.0,Colby,None,Twitter for iPhone,620,210,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,1.0,Shih-tzu,0.963622,True,Shih-tzu,0.016016700000000002,True,Shih-tzu,0.00793192,False
695,670842764863651840,nan,nan,2015-11-29 05:52:33,"After so many requests... here you go.

Good dogg. 420/10 https://t.co/yfAAo1gdeY",https://twitter.com/dog_rates/status/670842764863651840/photo/1,420.0,NaN,None,Twitter for iPhone,25702,9391,,,,,,,,,,,
696,670995969505435648,nan,nan,2015-11-29 16:01:20,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,"https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1",12.0,NaN,None,Twitter for iPhone,1154,311,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,1.0,Redbone,0.8662209999999999,True,Redbone,0.06119400000000001,True,Redbone,0.0242845,True
697,671109016219725825,nan,nan,2015-11-29 23:30:32,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,https://twitter.com/dog_rates/status/671109016219725825/photo/1,8.0,Toby,None,Twitter for iPhone,1199,470,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,1.0,Basenji,0.855959,True,Basenji,0.0367231,True,Basenji,0.0292578,True
698,671115716440031232,nan,nan,2015-11-29 23:57:10,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",https://twitter.com/dog_rates/status/671115716440031232/photo/1,6.0,Phred,None,Twitter for iPhone,1406,825,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,1.0,Malinois,0.406341,True,Malinois,0.14336600000000002,True,Malinois,0.129802,False
699,671122204919246848,nan,nan,2015-11-30 00:22:57,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,https://twitter.com/dog_rates/status/671122204919246848/photo/1,4.0,NaN,None,Twitter for iPhone,3657,2708,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,1.0,Goose,0.351957,False,Goose,0.101228,True,Goose,0.0658176,False
700,671134062904504320,nan,nan,2015-11-30 01:10:04,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,https://twitter.com/dog_rates/status/671134062904504320/photo/1,8.0,Clarence,None,Twitter for iPhone,782,208,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,1.0,Shih-tzu,0.18038,True,Shih-tzu,0.180194,True,Shih-tzu,0.173656,True
701,671138694582165504,nan,nan,2015-11-30 01:28:28,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,https://twitter.com/dog_rates/status/671138694582165504/photo/1,10.0,NaN,None,Twitter for iPhone,973,431,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,1.0,Samoyed,0.587342,True,Samoyed,0.268952,True,Samoyed,0.0905275,True
702,671141549288370177,nan,nan,2015-11-30 01:39:49,Neat pup here. Enjoys lettuce. Long af ears. Short lil legs. Hops surprisingly high for dog. 9/10 still very petable https://t.co/HYR611wiA4,https://twitter.com/dog_rates/status/671141549288370177/photo/1,9.0,NaN,None,Twitter for iPhone,1220,699,https://pbs.twimg.com/media/CVBfrU9WUAApDeV.jpg,1.0,Guinea pig,0.387728,False,Guinea pig,0.171681,False,Guinea pig,0.0753577,True
703,671147085991960577,nan,nan,2015-11-30 02:01:49,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,https://twitter.com/dog_rates/status/671147085991960577/photo/1,9.0,Rufus,None,Twitter for iPhone,700,247,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,1.0,Yorkshire terrier,0.4672020000000001,True,Yorkshire terrier,0.440122,True,Yorkshire terrier,0.0586901,True
704,671151324042559489,nan,nan,2015-11-30 02:18:39,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,https://twitter.com/dog_rates/status/671151324042559489/photo/1,12.0,NaN,None,Twitter for iPhone,699,163,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,1.0,Rottweiler,0.781201,True,Rottweiler,0.0612065,True,Rottweiler,0.0488557,True
705,671154572044468225,nan,nan,2015-11-30 02:31:34,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,https://twitter.com/dog_rates/status/671154572044468225/photo/1,11.0,Holly,None,Twitter for iPhone,754,233,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,1.0,Labrador retriever,0.495047,True,Labrador retriever,0.350188,True,Labrador retriever,0.1424,True
706,671159727754231808,nan,nan,2015-11-30 02:52:03,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 https://t.co/iHLo9rGay1,https://twitter.com/dog_rates/status/671159727754231808/photo/1,5.0,Anthony,None,Twitter for iPhone,391,89,,,,,,,,,,,
707,671163268581498880,nan,nan,2015-11-30 03:06:07,Pack of horned dogs here. Very team-oriented bunch. All have weird laughs. Bond between them strong. 8/10 for all https://t.co/U7DQQdZ0mX,https://twitter.com/dog_rates/status/671163268581498880/photo/1,8.0,NaN,None,Twitter for iPhone,1737,1186,https://pbs.twimg.com/media/CVBzbWsWsAEyNMA.jpg,1.0,African hunting dog,0.733025,False,African hunting dog,0.119377,False,African hunting dog,0.0269829,True
708,671166507850801152,nan,nan,2015-11-30 03:18:59,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup https://t.co/gFl60yFJ0w,https://twitter.com/dog_rates/status/671166507850801152/photo/1,10.0,Herm,None,Twitter for iPhone,908,383,,,,,,,,,,,
709,671182547775299584,nan,nan,2015-11-30 04:22:44,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,https://twitter.com/dog_rates/status/671182547775299584/photo/1,12.0,NaN,None,Twitter for iPhone,1173,368,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,1.0,Rottweiler,0.331179,True,Rottweiler,0.218601,True,Rottweiler,0.18252,True
710,671347597085433856,nan,nan,2015-11-30 15:18:34,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,"https://twitter.com/dog_rates/status/671347597085433856/photo/1,https://twitter.com/dog_rates/status/671347597085433856/photo/1",9.0,Lola,None,Twitter for iPhone,1012,464,,,,,,,,,,,
711,670789397210615808,nan,nan,2015-11-29 02:20:29,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,https://twitter.com/dog_rates/status/670789397210615808/photo/1,9.0,NaN,None,Twitter for iPhone,689,254,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,1.0,Beagle,0.295966,True,Beagle,0.143527,True,Beagle,0.138992,True
712,671882082306625538,nan,nan,2015-12-02 02:42:26,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog https://t.co/Clg16EVy9O,https://twitter.com/dog_rates/status/671882082306625538/photo/1,11.0,Batdog,None,Twitter for iPhone,3623,1472,,,,,,,,,,,
713,671896809300709376,nan,nan,2015-12-02 03:40:57,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,https://twitter.com/dog_rates/status/671896809300709376/photo/1,10.0,Lola,None,Twitter for iPhone,8850,4436,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1.0,Chow,0.243529,True,Chow,0.22715,False,Chow,0.0560567,True
714,672828477930868736,nan,nan,2015-12-04 17:23:04,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10 https://t.co/fvxHL6cRRs,https://twitter.com/dog_rates/status/672828477930868736/photo/1,9.0,Jerry,None,Twitter for iPhone,1317,521,,,,,,,,,,,
715,672834301050937345,nan,nan,2015-12-04 17:46:12,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",https://twitter.com/dog_rates/status/672834301050937345/photo/1,10.0,Ed,None,Twitter for iPhone,1373,615,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,1.0,Pembroke,0.5825600000000001,True,Pembroke,0.258869,True,Pembroke,0.0338345,False
716,672877615439593473,nan,nan,2015-12-04 20:38:19,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,https://twitter.com/dog_rates/status/672877615439593473/photo/1,8.0,Oscar,None,Twitter for iPhone,1072,395,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1.0,Chihuahua,0.412362,True,Chihuahua,0.0680661,True,Chihuahua,0.0450712,True
717,672884426393653248,nan,nan,2015-12-04 21:05:23,Marvelous dog here. Rad ears. Not very soft. Large tumor on nose. Has a pet rock. Good w kids. 6/10 overall neat pup https://t.co/g5YkRqP0dg,https://twitter.com/dog_rates/status/672884426393653248/photo/1,6.0,NaN,None,Twitter for iPhone,1623,885,,,,,,,,,,,
718,672902681409806336,nan,nan,2015-12-04 22:17:55,This is Jimison. He's stuck in a pot. Damn it Jimison. 9/10 https://t.co/KpLyca3o3E,https://twitter.com/dog_rates/status/672902681409806336/photo/1,9.0,Jimison,None,Twitter for iPhone,1423,539,,,,,,,,,,,
719,672964561327235073,nan,nan,2015-12-05 02:23:49,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,https://twitter.com/dog_rates/status/672964561327235073/photo/1,10.0,Terry,None,Twitter for iPhone,1486,691,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1.0,Chihuahua,0.292343,True,Chihuahua,0.17336400000000002,True,Chihuahua,0.0455071,True
720,672968025906282496,nan,nan,2015-12-05 02:37:35,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,https://twitter.com/dog_rates/status/672968025906282496/photo/1,11.0,Gustaf,None,Twitter for iPhone,1370,593,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1.0,Toy poodle,0.678046,True,Toy poodle,0.160273,True,Toy poodle,0.06564869999999999,True
721,672980819271634944,nan,nan,2015-12-05 03:28:25,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive. 5/10 would still pet https://t.co/ufHWUFA9Pu,https://twitter.com/dog_rates/status/672980819271634944/photo/1,5.0,NaN,None,Twitter for iPhone,1883,1059,https://pbs.twimg.com/media/CVbodBOUsAAb7jZ.jpg,1.0,Car mirror,0.232754,False,Car mirror,0.219461,True,Car mirror,0.112397,True
722,672984142909456390,nan,nan,2015-12-05 03:41:37,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,https://twitter.com/dog_rates/status/672984142909456390/photo/1,9.0,NaN,None,Twitter for iPhone,1300,583,,,,,,,,,,,
723,672995267319328768,nan,nan,2015-12-05 04:25:50,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,https://twitter.com/dog_rates/status/672995267319328768/photo/1,8.0,Pumpkin,None,Twitter for iPhone,998,322,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1.0,French bulldog,0.7195590000000001,True,French bulldog,0.166927,True,French bulldog,0.101354,True
724,672997845381865473,nan,nan,2015-12-05 04:36:04,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,https://twitter.com/dog_rates/status/672997845381865473/photo/1,12.0,Kenzie,None,Twitter for iPhone,2057,772,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,1.0,Chow,0.517255,True,Chow,0.206053,True,Chow,0.12703699999999998,False
725,673213039743795200,nan,nan,2015-12-05 18:51:11,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,https://twitter.com/dog_rates/status/673213039743795200/photo/1,10.0,Dexter,None,Twitter for iPhone,2363,909,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1.0,Schipperke,0.8880819999999999,True,Schipperke,0.0477274,True,Schipperke,0.041398,True
726,673240798075449344,nan,nan,2015-12-05 20:41:29,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,https://twitter.com/dog_rates/status/673240798075449344/photo/1,6.0,NaN,None,Twitter for iPhone,1480,782,https://pbs.twimg.com/media/CVfU7KLXAAAAgIa.jpg,1.0,Airedale,0.443004,True,Airedale,0.114162,False,Airedale,0.0946386,True
727,673270968295534593,nan,nan,2015-12-05 22:41:22,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,https://twitter.com/dog_rates/status/673270968295534593/photo/1,11.0,Mac,None,Twitter for iPhone,1110,396,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1.0,Shih-tzu,0.610453,True,Shih-tzu,0.16681500000000002,True,Shih-tzu,0.13201500000000002,True
728,673317986296586240,nan,nan,2015-12-06 01:48:12,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",10.0,NaN,None,Twitter for iPhone,903,285,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2.0,Miniature pinscher,0.384099,True,Miniature pinscher,0.0799232,True,Miniature pinscher,0.0685941,True
